mz,matrix_avg,sample_avg,ratio,rank
613.3023977715877,2.015492345363358,1.6516706032332553,1.2202749992629416,288
999.6645404245749,2.6843544895591567,2.202331743801394,1.218869271577989,289
569.1495422931192,5.792035010502688,4.770108562394293,1.2142354693875597,290
591.3739133306805,2.7268490147016764,2.2473255595476003,1.2133751613794808,291
590.1246143670305,4.627789935084871,3.821875739444349,1.2108687590525438,292
384.1546668073842,2.121498910942537,1.7557516413330045,1.2083137841315275,293
272.24378069516774,1.8931838062712087,1.569368785539346,1.2063345610727452,294
389.11898637346667,2.8116411380225252,2.336814614753888,1.2031939200771609,295
351.1139968476963,17.29052515259457,14.383068039391182,1.202144431496711,296
1173.6787355455976,2.387067834318858,2.0017166621065563,1.1925103479002155,297
1175.6841891451409,2.0848577683811897,1.7579548010408277,1.1859564113712462,298
592.3930782747107,2.1911269166798246,1.8493434717379258,1.18481339403972,299
1044.8365608470735,1.8864770239500301,1.5943935839891459,1.1831940630662237,300
1000.6837053686049,2.6915754915848864,2.2760315469506907,1.1825738944648398,301
1196.6921375075692,1.9511378565293693,1.6518406304934108,1.1811901337996313,302
1147.6735913285697,1.858161925226124,1.5748733950659646,1.1798801921905686,303
701.5423561514906,4.738818388016532,4.0297503736289855,1.1759582970329345,304
568.1632536376062,6.663632381927524,5.689663914687646,1.171182073435732,305
1179.7279726327445,1.8474179439784661,1.5795657179685052,1.1695733338558871,306
938.6132726483156,2.3357111562524375,2.0104751529348235,1.1617707145900682,307
105.98838966418104,4.307323122963603,3.7103759825056306,1.1608858892230016,308
1043.8502721915604,1.844463894351567,1.5918059616730094,1.158724076679727,309
124.03747206007024,1.1126841696659897,0.961137044189384,1.1576748344423087,310
1217.7000858699976,1.850678334220494,1.6059986530139558,1.1523536022866503,311
598.0806761881693,2.6735339154299815,2.3277719312935496,1.1485377404631532,312
